timestamp_local,lat,lon,ping_ms,band,cellid,arfcn,rsrp,sinr,rsrq,uplink,downlink
2026-03-19 17:18:09.381383-05:00,42.0133517,-93.7766439,21.4,mid-band,00019C01F,630720.0,-72.0,8,-10,105.0,204.0
2026-03-19 17:18:11.961779-05:00,42.0129177,-93.7766403,22.7,mid-band,00019C01F,630720.0,-73.0,11,-10,115.0,199.0
2026-03-19 17:18:14.543249-05:00,42.0122608,-93.7766359,23.8,mid-band,00019C01F,630720.0,-65.0,12,-10,105.0,223.0
2026-03-19 17:18:17.126010-05:00,42.0116105,-93.7766257,25.5,mid-band,00019C01F,630720.0,-69.0,14,-10,83.9,243.0
2026-03-19 17:18:19.710654-05:00,42.0111863,-93.7766199,22.2,mid-band,00019C01F,630720.0,-80.0,7,-10,62.9,142.0
2026-03-19 17:18:22.292002-05:00,42.0105846,-93.7766133,25.3,mid-band,00019C01F,630720.0,-68.0,11,-10,115.0,219.0
2026-03-19 17:18:24.876267-05:00,42.0102304,-93.7766104,19.0,mid-band,00019C01F,630720.0,-68.0,13,-10,94.4,215.0
2026-03-19 17:18:27.453945-05:00,42.0097704,-93.7766061,20.8,mid-band,00019C01F,630720.0,-70.0,13,-10,115.0,204.0
2026-03-19 17:18:30.033624-05:00,42.0094993,-93.7766003,18.4,mid-band,00019C01F,630720.0,-71.0,11,-10,105.0,216.0
2026-03-19 17:18:32.610864-05:00,42.0091654,-93.7765872,26.2,mid-band,00019C01F,630720.0,-70.0,4,-11,73.4,228.0
2026-03-19 17:18:35.195915-05:00,42.0089623,-93.7766094,33.0,mid-band,00019C01F,630720.0,-72.0,2,-11,83.9,231.0
2026-03-19 17:18:37.787986-05:00,42.0089024,-93.7767025,23.4,mid-band,00019C01F,630720.0,-76.0,5,-10,52.4,207.0
2026-03-19 17:18:40.370344-05:00,42.0088934,-93.7769164,20.4,mid-band,00019C01F,630720.0,-75.0,4,-11,52.4,206.0
2026-03-19 17:18:42.949812-05:00,42.0088906,-93.7771063,23.2,mid-band,00019C01F,630720.0,-71.0,15,-10,41.9,249.0
2026-03-19 17:18:45.532106-05:00,42.0088819,-93.7774664,21.8,mid-band,00019C01F,630720.0,-68.0,8,-11,52.4,269.0
2026-03-19 17:18:48.112908-05:00,42.0088726,-93.7779156,22.1,mid-band,00019C01F,630720.0,-72.0,9,-11,62.9,249.0
2026-03-19 17:18:50.693892-05:00,42.0088668,-93.7782592,24.4,mid-band,00019C01F,630720.0,-71.0,8,-11,62.9,250.0
2026-03-19 17:18:53.277381-05:00,42.008839,-93.7803992,25.1,mid-band,00019C01F,630720.0,-63.0,13,-10,62.9,243.0
2026-03-19 17:19:03.894267-05:00,42.0088269,-93.7811225,25.3,mid-band,00019C01F,630720.0,-63.0,13,-10,94.4,228.0
2026-03-19 17:19:06.478576-05:00,42.0088143,-93.7818711,29.9,mid-band,00019C01F,630720.0,-67.0,12,-10,62.9,238.0
2026-03-19 17:19:09.067427-05:00,42.0088057,-93.7823776,23.2,mid-band,00019C01F,630720.0,-68.0,7,-11,52.4,242.0
2026-03-19 17:19:11.649725-05:00,42.0087932,-93.7831435,35.5,mid-band,00019C01F,630720.0,-63.0,9,-10,52.4,128.0
2026-03-19 17:19:14.244122-05:00,42.0087693,-93.7839149,52.5,mid-band,00019C01F,630720.0,-87.0,-2,-11,31.5,239.0
2026-03-19 17:19:16.855548-05:00,42.0087544,-93.7844331,24.4,mid-band,00019C01F,630720.0,-66.0,9,-10,41.9,216.0
2026-03-19 17:19:19.438892-05:00,42.0087383,-93.7852103,36.4,mid-band,00019C01F,630720.0,-69.0,12,-10,52.4,220.0
2026-03-19 17:19:22.034219-05:00,42.0087252,-93.7857355,22.9,mid-band,00019C01F,630720.0,-72.0,20,-10,52.4,150.0
2026-03-19 17:19:24.616138-05:00,42.008701,-93.7865339,22.3,mid-band,00019C01F,630720.0,-71.0,14,-10,73.4,257.0
2026-03-19 17:19:27.197332-05:00,42.0086789,-93.7873371,112.0,mid-band,00019C01F,630720.0,-80.0,6,-10,73.4,212.0
2026-03-19 17:19:29.868293-05:00,42.0086642,-93.7878629,17.3,mid-band,00019C01F,630720.0,-91.0,0,-11,62.9,135.0
2026-03-19 17:19:32.444226-05:00,42.0086471,-93.788648,11.3,mid-band,00019C01F,630720.0,-92.0,5,-10,31.5,197.0
2026-03-19 17:19:35.013794-05:00,42.0086359,-93.7891719,14.8,mid-band,00019C01F,630720.0,-91.0,7,-10,10.5,187.0
2026-03-19 17:19:37.587318-05:00,42.0086317,-93.7899554,40.1,mid-band,00019C01F,630720.0,-87.0,7,-10,21.0,220.0
2026-03-19 17:19:40.186316-05:00,42.0086237,-93.7907221,18.9,mid-band,00019C01F,630720.0,-95.0,9,-10,21.0,233.0
2026-03-19 17:19:42.763973-05:00,42.0086153,-93.7912515,17.0,mid-band,00019C01F,630720.0,-80.0,14,-10,10.5,174.0
2026-03-19 17:19:45.339362-05:00,42.0086055,-93.792065,15.3,mid-band,00019C01F,630720.0,-73.0,26,-10,21.0,131.0
2026-03-19 17:19:47.913299-05:00,42.0086001,-93.7926046,16.2,mid-band,00019C01F,630720.0,-67.0,28,-10,41.9,212.0
2026-03-19 17:19:50.488346-05:00,42.008588,-93.7934058,23.3,mid-band,00019C01F,630720.0,-67.0,21,-10,52.4,250.0
2026-03-19 17:19:53.070614-05:00,42.0085792,-93.7939329,19.3,mid-band,00019C01F,630720.0,-73.0,12,-10,52.4,203.0
2026-03-19 17:19:55.648860-05:00,42.0085702,-93.794688,27.1,mid-band,00019C01F,630720.0,-71.0,18,-10,52.4,186.0
2026-03-19 17:19:58.234943-05:00,42.0085677,-93.7953181,32.4,mid-band,00019C01F,630720.0,-65.0,14,-10,62.9,204.0
2026-03-19 17:20:00.826027-05:00,42.008565,-93.7956188,29.4,mid-band,00019C01F,630720.0,-68.0,16,-10,73.4,248.0
2026-03-19 17:20:03.414298-05:00,42.0089088,-93.7960854,22.6,mid-band,00019C01F,630720.0,-81.0,5,-11,52.4,183.0
2026-03-19 17:20:13.888266-05:00,42.0091811,-93.7960844,11.7,mid-band,00019C01F,630720.0,-75.0,7,-10,52.4,224.0
2026-03-19 17:20:16.457789-05:00,42.0094058,-93.7960899,23.4,mid-band,00019C01F,630720.0,-76.0,6,-10,52.4,224.0
2026-03-19 17:20:19.040379-05:00,42.0095523,-93.7960951,15.8,mid-band,00019C01F,630720.0,-77.0,7,-10,52.4,222.0
2026-03-19 17:20:21.615149-05:00,42.0097826,-93.796104,18.3,mid-band,00019C01F,630720.0,-75.0,9,-10,62.9,196.0
2026-03-19 17:20:24.192296-05:00,42.0100249,-93.7961123,15.6,mid-band,00019C01F,630720.0,-73.0,13,-10,52.4,212.0
2026-03-19 17:20:26.766827-05:00,42.0101923,-93.7961175,19.4,mid-band,00019C01F,630720.0,-77.0,12,-10,62.9,220.0
2026-03-19 17:20:29.344992-05:00,42.0104281,-93.7961201,24.2,mid-band,00019C01F,630720.0,-75.0,6,-10,52.4,238.0
2026-03-19 17:20:31.928268-05:00,42.0105762,-93.7961267,18.2,mid-band,00019C01F,630720.0,-75.0,12,-10,62.9,212.0
2026-03-19 17:20:34.505360-05:00,42.0108005,-93.7961329,29.1,mid-band,00019C01F,630720.0,-76.0,15,-10,73.4,208.0
2026-03-19 17:20:37.093068-05:00,42.0110082,-93.7961385,17.4,mid-band,00019C01F,630720.0,-76.0,11,-10,41.9,157.0
2026-03-19 17:20:39.669286-05:00,42.0111392,-93.7961429,29.1,mid-band,00019C01F,630720.0,-77.0,13,-10,62.9,237.0
2026-03-19 17:20:42.257475-05:00,42.0113417,-93.7961521,20.1,mid-band,00019C01F,630720.0,-75.0,13,-10,62.9,227.0
2026-03-19 17:20:44.836594-05:00,42.0114788,-93.7961561,26.1,mid-band,00019C01F,630720.0,-78.0,10,-10,52.4,250.0
2026-03-19 17:20:47.421754-05:00,42.0116925,-93.7961623,26.1,mid-band,00019C01F,630720.0,-82.0,9,-10,62.9,254.0
2026-03-19 17:20:50.006849-05:00,42.0118372,-93.7961637,35.0,mid-band,00019C01F,630720.0,-78.0,9,-10,52.4,273.0
2026-03-19 17:20:52.600756-05:00,42.0120579,-93.7961654,23.0,mid-band,00019C01F,630720.0,-78.0,12,-10,41.9,232.0
2026-03-19 17:20:55.182838-05:00,42.0122894,-93.7961664,21.6,mid-band,00019C01F,630720.0,-79.0,11,-10,41.9,205.0
2026-03-19 17:20:57.763426-05:00,42.0124434,-93.796166,14.3,mid-band,00019C01F,630720.0,-81.0,12,-10,41.9,276.0
2026-03-19 17:21:00.336311-05:00,42.0126787,-93.7961705,28.8,mid-band,00019C01F,630720.0,-84.0,13,-10,52.4,240.0
2026-03-19 17:21:02.924013-05:00,42.0128395,-93.7961754,28.4,mid-band,00019C01F,630720.0,-80.0,13,-10,41.9,240.0
2026-03-19 17:21:05.511267-05:00,42.0130888,-93.7961806,24.3,mid-band,00019C01F,630720.0,-85.0,11,-10,41.9,225.0
2026-03-19 17:21:08.094681-05:00,42.0133436,-93.7961848,,,,,,,,41.9,235.0
2026-03-19 17:21:13.756135-05:00,42.0143242,-93.7962069,,,,,,,,,
2026-03-19 17:21:26.958694-05:00,42.0147895,-93.7962185,,mid-band,00019C01F,630720.0,-94.0,5,-11,,
2026-03-19 17:21:32.619991-05:00,42.0152134,-93.796231,102.0,mid-band,00019C01F,630720.0,-94.0,1,-11,,
2026-03-19 17:21:35.280830-05:00,42.0154102,-93.7962333,78.0,mid-band,00019C01F,630720.0,-88.0,8,-10,10.5,288.0
2026-03-19 17:21:37.917271-05:00,42.01554,-93.7962343,12.1,mid-band,00019C01F,630720.0,-86.0,5,-11,31.5,239.0
2026-03-19 17:21:40.487945-05:00,42.015746,-93.7962348,14.8,mid-band,00019C01F,630720.0,-89.0,0,-11,31.5,221.0
2026-03-19 17:21:43.061259-05:00,42.0158841,-93.7962361,27.9,mid-band,00019C01F,630720.0,-86.0,5,-11,52.4,264.0
2026-03-19 17:21:45.648051-05:00,42.0161023,-93.7962454,22.0,mid-band,00019C01F,630720.0,-88.0,3,-10,10.5,212.0
2026-03-19 17:21:48.229067-05:00,42.0163281,-93.7962551,56.1,mid-band,00019C01F,630720.0,-86.0,3,-11,41.9,288.0
2026-03-19 17:21:50.844035-05:00,42.0164807,-93.7962595,30.9,mid-band,00019C01F,630720.0,-87.0,3,-11,31.5,189.0
2026-03-19 17:21:53.433792-05:00,42.0167143,-93.7962659,43.1,mid-band,00019C01F,630720.0,-88.0,2,-11,31.5,282.0
2026-03-19 17:21:56.035794-05:00,42.0168743,-93.7962694,41.0,mid-band,00019C01F,630720.0,-87.0,3,-10,41.9,274.0
2026-03-19 17:21:58.635689-05:00,42.0171256,-93.7962785,53.6,mid-band,00019C01F,630720.0,-86.0,3,-11,52.4,248.0
2026-03-19 17:22:01.248264-05:00,42.0173885,-93.7962851,56.9,mid-band,00019C01F,630720.0,-89.0,4,-11,41.9,216.0
2026-03-19 17:22:03.864127-05:00,42.017567,-93.7962872,53.5,mid-band,00019C01F,630720.0,-89.0,1,-11,41.9,212.0
2026-03-19 17:22:06.476613-05:00,42.0178295,-93.7962923,44.1,mid-band,00019C01F,630720.0,-88.0,8,-10,41.9,208.0
2026-03-19 17:22:09.079579-05:00,42.018001,-93.7962972,47.3,mid-band,00019C01F,630720.0,-89.0,7,-10,52.4,279.0
2026-03-19 17:22:11.685809-05:00,42.0182544,-93.796304,49.4,mid-band,00019C01F,630720.0,-86.0,7,-10,31.5,286.0
2026-03-19 17:22:14.293864-05:00,42.0185065,-93.7963107,53.8,mid-band,00019C01F,630720.0,-84.0,3,-11,41.9,287.0
2026-03-19 17:22:16.905809-05:00,42.0186741,-93.7963154,42.8,mid-band,00019C01F,630720.0,-85.0,1,-11,41.9,282.0
2026-03-19 17:22:19.507689-05:00,42.018927,-93.7963217,34.6,mid-band,00019C01F,630720.0,-82.0,1,-11,52.4,269.0
2026-03-19 17:22:22.101528-05:00,42.0191833,-93.7963274,73.0,mid-band,00019C01F,630720.0,-82.0,0,-11,52.4,275.0
2026-03-19 17:22:24.733478-05:00,42.0198922,-93.7963458,35.4,mid-band,00019C01F,630720.0,-88.0,-3,-11,62.9,218.0
2026-03-19 17:22:33.387972-05:00,42.0201659,-93.7963535,27.0,mid-band,00019C01F,630720.0,-82.0,-4,-11,73.4,236.0
2026-03-19 17:22:35.973870-05:00,42.020351,-93.796357,29.5,mid-band,00019C01F,630720.0,-80.0,-4,-11,62.9,253.0
2026-03-19 17:22:38.562051-05:00,42.020633,-93.7963632,28.0,mid-band,00019C01F,630720.0,-87.0,-6,-11,52.4,264.0
2026-03-19 17:22:41.148740-05:00,42.0209164,-93.7963689,14.5,mid-band,00019C01F,630720.0,-91.0,-4,-11,21.0,77.8
2026-03-19 17:22:43.721472-05:00,42.0211022,-93.7963741,35.5,mid-band,00019C01F,630720.0,-85.0,-3,-11,21.0,213.0
2026-03-19 17:22:46.315799-05:00,42.0213751,-93.7963813,31.3,mid-band,00019C01F,630720.0,-90.0,-2,-11,10.5,122.0
2026-03-19 17:22:48.905764-05:00,42.0215544,-93.7963856,87.9,mid-band,00019C01F,630720.0,-86.0,3,-11,10.5,96.6
2026-03-19 17:22:51.552189-05:00,42.0218275,-93.7963915,27.2,mid-band,00019C01F,630720.0,-96.0,-1,-11,21.0,286.0
2026-03-19 17:22:54.137823-05:00,42.0221057,-93.7963953,21.5,mid-band,00019C01F,630720.0,-95.0,-1,-11,21.0,267.0
2026-03-19 17:22:56.717964-05:00,42.022287,-93.7963947,22.6,mid-band,00019C01F,630720.0,-92.0,4,-11,31.5,235.0
2026-03-19 17:22:59.299208-05:00,42.0225495,-93.7963955,21.7,mid-band,00019C01F,630720.0,-94.0,0,-11,21.0,215.0
2026-03-19 17:23:01.879364-05:00,42.0227166,-93.7963955,19.9,mid-band,00019C01F,630720.0,-95.0,-1,-11,21.0,261.0
2026-03-19 17:23:04.457779-05:00,42.0229206,-93.7963932,26.9,mid-band,00019C01F,630720.0,-91.0,0,-11,21.0,218.0
2026-03-19 17:23:07.043416-05:00,42.0229677,-93.7963943,17.5,mid-band,00019C01F,630720.0,-91.0,6,-11,41.9,265.0
2026-03-19 17:23:09.618852-05:00,42.0229695,-93.7963886,20.7,mid-band,00019C01F,630720.0,-91.0,5,-11,41.9,280.0
2026-03-19 17:23:12.198034-05:00,42.022971,-93.7963787,25.2,mid-band,00019C01F,630720.0,-96.0,-2,-11,41.9,270.0
2026-03-19 17:23:14.781971-05:00,42.0229769,-93.7963731,21.0,mid-band,00019C01F,630720.0,-82.0,5,-10,21.0,160.0
2026-03-19 17:23:17.361759-05:00,42.0230487,-93.7964163,20.0,mid-band,00019C01F,630720.0,-81.0,-1,-11,62.9,192.0
2026-03-19 17:23:19.940292-05:00,42.023088,-93.796515,17.4,mid-band,00019C01F,630720.0,-84.0,-3,-11,41.9,177.0
2026-03-19 17:23:22.516209-05:00,42.0231013,-93.796753,24.2,mid-band,00019C01F,630720.0,-83.0,4,-11,52.4,238.0
2026-03-19 17:23:25.099113-05:00,42.0230984,-93.7970534,19.7,mid-band,00019C01F,630720.0,-82.0,7,-10,62.9,228.0
2026-03-19 17:23:27.677682-05:00,42.0230984,-93.7972868,23.2,mid-band,00019C01F,630720.0,-85.0,5,-11,62.9,216.0
2026-03-19 17:23:30.259843-05:00,42.0230982,-93.7976799,65.5,mid-band,00019C01F,630720.0,-85.0,5,-10,73.4,206.0
2026-03-19 17:23:32.884350-05:00,42.0231001,-93.7979625,29.7,mid-band,00019C01F,630720.0,-100.0,-4,-11,31.5,186.0
2026-03-19 17:23:35.473103-05:00,42.0231068,-93.799144,16.3,mid-band,00019C01F,630720.0,-86.0,3,-10,21.0,266.0
2026-03-19 17:23:43.375006-05:00,42.0231045,-93.7995781,18.0,mid-band,00019C01F,630720.0,-95.0,2,-11,31.5,246.0
2026-03-19 17:23:45.951908-05:00,42.0231035,-93.7998704,21.4,mid-band,00019C01F,630720.0,-97.0,-3,-11,31.5,259.0
2026-03-19 17:23:48.531773-05:00,42.0231027,-93.8002809,24.0,mid-band,00019C01F,630720.0,-98.0,-3,-11,21.0,233.0
2026-03-19 17:23:51.114376-05:00,42.0231025,-93.8006572,22.5,mid-band,00019C01F,630720.0,-97.0,-3,-11,31.5,259.0
2026-03-19 17:23:53.695785-05:00,42.0231003,-93.8009009,20.2,mid-band,00019C01F,630720.0,-97.0,2,-11,31.5,270.0
2026-03-19 17:23:56.274926-05:00,42.0230999,-93.8012741,83.4,mid-band,00019C01F,630720.0,-95.0,-1,-11,41.9,241.0
2026-03-19 17:23:58.917325-05:00,42.0230995,-93.801535,23.8,mid-band,00019C01F,630720.0,-96.0,-2,-11,21.0,197.0
2026-03-19 17:24:01.499989-05:00,42.0230966,-93.8019486,37.6,mid-band,00019C01F,630720.0,-96.0,2,-11,31.5,248.0
2026-03-19 17:24:04.096438-05:00,42.0230948,-93.8023782,17.4,mid-band,00019C01F,630720.0,-89.0,3,-11,31.5,247.0
2026-03-19 17:24:06.672562-05:00,42.023094,-93.8026718,18.9,mid-band,00019C01F,630720.0,-87.0,3,-10,31.5,241.0
2026-03-19 17:24:09.250438-05:00,42.023089,-93.8031099,28.5,mid-band,00019C01F,630720.0,-92.0,4,-11,41.9,261.0
2026-03-19 17:24:11.837802-05:00,42.0230888,-93.8033992,23.3,mid-band,00019C01F,630720.0,-98.0,-1,-11,52.4,271.0
2026-03-19 17:24:14.420234-05:00,42.0230853,-93.8038388,25.0,mid-band,00019C01F,630720.0,-88.0,0,-11,31.5,197.0
2026-03-19 17:24:17.004266-05:00,42.0230834,-93.8041363,22.3,mid-band,00019C01F,630720.0,-96.0,-1,-11,41.9,285.0
2026-03-19 17:24:19.585881-05:00,42.0230822,-93.8045779,17.7,mid-band,00019C01F,630720.0,-93.0,-3,-11,21.0,210.0
2026-03-19 17:24:22.162408-05:00,42.023082,-93.8049805,16.6,mid-band,00019C01F,630720.0,-93.0,0,-11,21.0,255.0
2026-03-19 17:24:24.737862-05:00,42.0230803,-93.8052351,18.0,mid-band,00019C01F,630720.0,-96.0,1,-11,52.4,244.0
2026-03-19 17:24:27.314746-05:00,42.0230833,-93.8056091,18.3,mid-band,00019C01F,630720.0,-93.0,1,-11,52.4,232.0
2026-03-19 17:24:29.891888-05:00,42.0230775,-93.8058609,15.1,mid-band,00019C01F,630720.0,-96.0,-1,-11,31.5,213.0
2026-03-19 17:24:32.465803-05:00,42.0230753,-93.806242,21.3,mid-band,00019C01F,630720.0,-99.0,-3,-11,21.0,171.0
2026-03-19 17:24:35.046048-05:00,42.023073,-93.8064944,83.5,mid-band,00019C01F,630720.0,-97.0,-3,-11,21.0,142.0
2026-03-19 17:24:37.688307-05:00,42.0230734,-93.8068716,78.0,mid-band,00019C01F,630720.0,-99.0,-6,-11,,
2026-03-19 17:24:40.325024-05:00,42.0230756,-93.8072451,79.3,mid-band,00019C01F,630720.0,-98.0,-6,-19,,
2026-03-19 17:24:42.963119-05:00,42.0230732,-93.8074962,,,,,,,,10.5,45.3
2026-03-19 17:24:48.623881-05:00,42.0230644,-93.8099383,,,,,,,,,
2026-03-19 17:25:07.976416-05:00,42.0230587,-93.8108527,,,,,,,,,
2026-03-19 17:25:13.637624-05:00,42.0230542,-93.8116375,,,,,,,,,
2026-03-19 17:25:19.298787-05:00,42.0230494,-93.8124537,,,,,,,,,
2026-03-19 17:25:24.960005-05:00,42.0230462,-93.8131188,,,,,,,,,
2026-03-19 17:25:30.621176-05:00,42.0230384,-93.8139068,,,,,,,,,
2026-03-19 17:25:36.282274-05:00,42.0230331,-93.8147208,,,,,,,,,
2026-03-19 17:25:41.943455-05:00,42.0230323,-93.8151909,,,,,,,,,
2026-03-19 17:25:47.604894-05:00,42.0229966,-93.8153458,,,,,,,,,
2026-03-19 17:25:53.266118-05:00,42.0224477,-93.8153973,,,,,,,,,
2026-03-19 17:25:58.927261-05:00,42.0216978,-93.815386,,,,,,,,,
2026-03-19 17:26:04.588346-05:00,42.0194638,-93.8153773,,,,,,,,,
2026-03-19 17:26:16.465556-05:00,42.0182417,-93.8153737,,,,,,,,,
2026-03-19 17:26:22.126871-05:00,42.0170048,-93.8153711,,,,,,,,,
2026-03-19 17:26:27.788099-05:00,42.0159763,-93.8153708,,,,,,,,,
2026-03-19 17:26:33.449399-05:00,42.0147052,-93.8153739,,,,,,,,,
2026-03-19 17:26:39.110536-05:00,42.0134121,-93.8153695,,,,,,,,,
2026-03-19 17:26:44.771773-05:00,42.0123423,-93.815373,,,,,,,,,
2026-03-19 17:26:50.432978-05:00,42.0110432,-93.815371,,,,,,,,,
2026-03-19 17:26:56.093718-05:00,42.0097494,-93.8153697,,,,,,,,,
2026-03-19 17:47:54.460848-05:00,42.0211686,-93.774012,20.7,mid-band,00019C01F,630720.0,-53.0,18,-10,,
2026-03-19 17:47:57.040476-05:00,42.0211694,-93.7740101,21.1,mid-band,00019C01F,630720.0,-52.0,17,-10,,
2026-03-19 17:47:59.620406-05:00,42.0211708,-93.7740041,18.7,mid-band,00019C01F,630720.0,-52.0,17,-10,,
2026-03-19 17:48:10.907009-05:00,42.0211701,-93.7740049,25.8,mid-band,00019C01F,630720.0,-52.0,17,-10,,
2026-03-19 17:48:13.491744-05:00,42.0211702,-93.7740061,11.8,mid-band,00019C01F,630720.0,-53.0,17,-10,,
2026-03-19 17:48:16.062285-05:00,42.0211699,-93.7740069,11.0,mid-band,00019C01F,630720.0,-53.0,18,-10,,
2026-03-19 17:48:18.631990-05:00,42.0211705,-93.774007,12.0,mid-band,00019C01F,630720.0,-53.0,17,-10,,
2026-03-19 17:48:21.202625-05:00,42.0211702,-93.7740087,21.0,mid-band,00019C01F,630720.0,-53.0,17,-10,,
2026-03-19 17:48:23.782250-05:00,42.0211693,-93.7740105,17.0,mid-band,00019C01F,630720.0,-53.0,18,-10,,
2026-03-19 17:48:26.358021-05:00,42.0211679,-93.7740123,69.5,mid-band,00019C01F,630720.0,-52.0,17,-10,88.1,83.4
2026-03-19 17:48:28.986584-05:00,42.0211668,-93.7740138,43.7,mid-band,00019C01F,630720.0,-52.0,17,-10,115.0,197.0
2026-03-19 17:48:31.589655-05:00,42.0211675,-93.774015,37.5,mid-band,00019C01F,630720.0,-52.0,17,-10,126.0,181.0
2026-03-19 17:48:34.186324-05:00,42.0211681,-93.774016,44.0,mid-band,00019C01F,630720.0,-52.0,17,-10,115.0,142.0
2026-03-19 17:48:36.789599-05:00,42.0211679,-93.7740173,26.5,mid-band,00019C01F,630720.0,-52.0,17,-10,94.4,122.0
2026-03-19 17:48:39.375059-05:00,42.0211672,-93.7740181,34.5,mid-band,00019C01F,630720.0,-52.0,16,-10,94.4,186.0
2026-03-19 17:48:41.968605-05:00,42.0211666,-93.7740188,21.3,mid-band,00019C01F,630720.0,-57.0,14,-10,105.0,217.0
2026-03-19 17:48:44.548841-05:00,42.0211651,-93.7740396,35.4,mid-band,00019C01F,630720.0,-64.0,-1,-10,136.0,166.0
2026-03-19 17:48:47.143137-05:00,42.0211887,-93.7740965,35.6,mid-band,00019C01F,630720.0,-57.0,13,-10,136.0,202.0
2026-03-19 17:48:49.737466-05:00,42.0212102,-93.7741066,35.8,mid-band,00019C01F,630720.0,-58.0,12,-10,73.4,254.0
2026-03-19 17:48:52.332206-05:00,42.0212005,-93.7740994,32.2,mid-band,00019C01F,630720.0,-56.0,8,-10,83.9,249.0
2026-03-19 17:48:54.923098-05:00,42.0211453,-93.7740841,37.4,mid-band,00019C01F,630720.0,-51.0,15,-10,73.4,258.0
2026-03-19 17:48:57.519589-05:00,42.0209898,-93.7740724,24.7,mid-band,00019C01F,630720.0,-56.0,12,-10,83.9,187.0
2026-03-19 17:49:00.103365-05:00,42.0208748,-93.7740797,13.2,mid-band,00019C01F,630720.0,-52.0,16,-10,83.9,234.0
2026-03-19 17:49:02.675561-05:00,42.0207287,-93.7741535,23.6,mid-band,00019C01F,630720.0,-54.0,15,-10,52.4,263.0
2026-03-19 17:49:05.258217-05:00,42.0206612,-93.7743105,20.8,mid-band,00019C01F,630720.0,-52.0,19,-10,73.4,259.0
2026-03-19 17:49:07.838180-05:00,42.0206495,-93.7744563,24.2,mid-band,00019C01F,630720.0,-57.0,14,-10,83.9,253.0
2026-03-19 17:49:10.421279-05:00,42.0206334,-93.7755863,24.3,mid-band,00019C01F,630720.0,-49.0,24,-10,62.9,260.0
2026-03-19 17:49:20.923628-05:00,42.020629,-93.7760197,19.0,mid-band,00019C01F,630720.0,-51.0,26,-10,52.4,245.0
2026-03-19 17:49:23.501661-05:00,42.0206242,-93.7763713,24.2,mid-band,00019C01F,630720.0,-53.0,26,-10,52.4,256.0
2026-03-19 17:49:26.084902-05:00,42.0206237,-93.7765347,28.2,mid-band,00019C01F,630720.0,-51.0,24,-10,62.9,254.0
2026-03-19 17:49:28.672101-05:00,42.0205899,-93.7767005,31.2,mid-band,00019C01F,630720.0,-55.0,18,-10,62.9,256.0
2026-03-19 17:49:31.261993-05:00,42.0204326,-93.7767661,78.1,mid-band,00019C01F,630720.0,-57.0,20,-10,31.5,162.0
2026-03-19 17:49:33.899201-05:00,42.0202761,-93.7767713,20.3,mid-band,00019C01F,630720.0,-48.0,22,-10,94.4,233.0
2026-03-19 17:49:36.478680-05:00,42.019978,-93.7767665,23.3,mid-band,00019C01F,630720.0,-48.0,19,-10,73.4,237.0
2026-03-19 17:49:39.061142-05:00,42.0197252,-93.7767643,50.5,mid-band,00019C01F,630720.0,-52.0,21,-10,83.9,228.0
2026-03-19 17:49:41.670857-05:00,42.019287,-93.7767611,34.6,mid-band,00019C01F,630720.0,-50.0,19,-10,105.0,224.0
2026-03-19 17:49:44.264567-05:00,42.0187858,-93.7767573,35.2,mid-band,00019C01F,630720.0,-55.0,19,-10,126.0,214.0
2026-03-19 17:49:46.858871-05:00,42.0184377,-93.7767514,20.6,mid-band,00019C01F,630720.0,-50.0,15,-10,94.4,232.0
2026-03-19 17:49:49.437467-05:00,42.0179313,-93.7767393,25.8,mid-band,00019C01F,630720.0,-52.0,16,-10,62.9,210.0
2026-03-19 17:49:52.022301-05:00,42.017605,-93.77673,31.7,mid-band,00019C01F,630720.0,-53.0,24,-10,83.9,246.0
2026-03-19 17:49:54.613016-05:00,42.0171271,-93.7767226,27.2,mid-band,00019C01F,630720.0,-58.0,17,-10,73.4,234.0
2026-03-19 17:49:57.199130-05:00,42.0166495,-93.7767172,17.8,mid-band,00019C01F,630720.0,-61.0,9,-11,73.4,245.0
2026-03-19 17:49:59.775916-05:00,42.016328,-93.7767112,32.3,mid-band,00019C01F,630720.0,-62.0,12,-10,94.4,231.0
2026-03-19 17:50:02.367314-05:00,42.0158415,-93.7767054,28.2,mid-band,00019C01F,630720.0,-61.0,17,-10,94.4,222.0
2026-03-19 17:50:04.954552-05:00,42.015511,-93.7767067,45.8,mid-band,00019C01F,630720.0,-60.0,18,-10,73.4,193.0
2026-03-19 17:50:07.559344-05:00,42.0150074,-93.7767005,37.5,mid-band,00019C01F,630720.0,-62.0,16,-10,105.0,229.0
2026-03-19 17:50:10.155932-05:00,42.0144913,-93.7766899,36.0,mid-band,00019C01F,630720.0,-62.0,17,-10,94.4,236.0
2026-03-19 17:50:12.750730-05:00,42.0141289,-93.7766844,33.1,mid-band,00019C01F,630720.0,-63.0,17,-10,115.0,223.0
2026-03-19 17:50:15.342996-05:00,42.0135565,-93.776669,28.7,mid-band,00019C01F,630720.0,-67.0,13,-10,136.0,207.0
2026-03-19 17:50:17.930711-05:00,42.0131602,-93.7766628,34.5,mid-band,00019C01F,630720.0,-71.0,9,-10,105.0,231.0
2026-03-19 17:50:20.524177-05:00,42.0110724,-93.776642,44.0,mid-band,00019C01F,630720.0,-72.0,6,-10,94.4,222.0
